BIERHAUS PATCHOGUE,32 W. MAIN STREET,Fishers Island,NY,11772
BLUE MOON DELI,453 MEDFORD AVENUE,Fishers Island,NY,11772
BLUE VELVET LOUNGE @ PLAZA MAC,"20 TERRY STREET, STE. 121",Fishers Island,NY,11772
BOBBIQUE,70 W. MAIN STREET,Fishers Island,NY,11772
BOWL LONG ISLAND,138 WEST AVENUE,Fishers Island,NY,11772
BRICKHOUSE BREWERY,67-71 WEST MAIN STREET,Fishers Island,NY,11772
BUONA FORTUNA II,25 N. PATCHOGUE YAPHANK ROAD,Fishers Island,NY,11772
BURGER KING,550 WAVERLY AVENUE,Fishers Island,NY,11772
BURGER KING - STORE #1090,246 MEDFORD AVENUE,Fishers Island,NY,11772
BURGER SHACK,411 WEST MAIN STREET,Fishers Island,NY,11772
CALIFORNIA DINER,570 W. SUNRISE HIGHWAY,Fishers Island,NY,11772
CANAAN ELEMENTARY SCHOOL,59 FRY BOULEVARD,Fishers Island,NY,11772
CARVEL ICE CREAM BAKERY,215 EAST MAIN STREET,Fishers Island,NY,11772
CHA CHA MA GRILLE,655-8 MONTAUK HIGHWAY,Fishers Island,NY,11772
CHECKERS,272 E. MAIN STREET,Fishers Island,NY,11772
CHICKEN PLACE RESTAURANT,82 E. MAIN STREET,Fishers Island,NY,11772
CHUCK E. CHEESES #496,121 SUNRISE HIGHWAY,Fishers Island,NY,11772
COLD STONE CREAMERY #1386,499 A - 57 SUNRISE HWY WEST,Fishers Island,NY,11772
COUNTRY KITCHEN,240 E. MAIN STREET,Fishers Island,NY,11772
DAVIS PARK CASINO,CENTER WALK,Fishers Island,NY,11772
DEL FUEGO,25 W. MAIN STREET,Fishers Island,NY,11772
DELFIORE PIZZA COMPANY,75 E. MAIN STREET,Fishers Island,NY,11772
DOLCI MOMENTI,717 ROUTE 112,Fishers Island,NY,11772
DOMINO YACHT CLUB,494 ROE AVENUE,Fishers Island,NY,11772
DOMINOS PIZZA,179 ROUTE 112,Fishers Island,NY,11772
DON QUIJOTE RESTAURANT,507 W. MAIN STREET,Fishers Island,NY,11772
DRAGON PALACE,26 SOUTH OCEAN AVENUE,Fishers Island,NY,11772
DUBLIN DECK,325 RIVER AVENUE,Fishers Island,NY,11772
DUNKIN DONUTS,305 WAVERLY AVENUE,Fishers Island,NY,11772
DUNKIN DONUTS,500 MEDFORD AVENUE,Fishers Island,NY,11772
DUNKIN DONUTS/BASKIN ROBBINS,379 E. MAIN STREET,Fishers Island,NY,11772
DUNTON INN,701 SOUTH COUNTRY ROAD,Fishers Island,NY,11772
EL CAPITAN,125 A MEDFORD AVENUE,Fishers Island,NY,11772
EL NOPAL,350-9 EAST MAIN STREET,Fishers Island,NY,11772
EMANUEL LUTHERAN SCHOOL,179 EAST MAIN STREET,Fishers Island,NY,11772
EMPORIUM-S. SHORE EVENT CENTER,9-11 RAILROAD AVENUE,Fishers Island,NY,11772
FADELEYS DELI PUB,422 WEST MAIN STREET,Fishers Island,NY,11772
FEDERATION OF ORGANIZATIONS,456 WAVERLY AVENUE,Fishers Island,NY,11772
FINEST FITNESS,208-212 EAST MAIN STREET,Fishers Island,NY,11772
FLOS LUNCHEONETTE,225 W. MAIN STREET,Fishers Island,NY,11772
FU HUA,701 MEDFORD AVENUE,Fishers Island,NY,11772
FULTONS GATE IRISH PUB,124 E. MAIN STREET,Fishers Island,NY,11772
GALLO RESTAURANT OF PATCHOGUE,3 E. MAIN STREET,Fishers Island,NY,11772
GEORGES LUNCHEONETTE,470 E. MAIN STREET,Fishers Island,NY,11772
GINOS PIZZERIA,22 WEST MAIN STREET,Fishers Island,NY,11772
GOLDBERGS FAMOUS BAGELS,85 E. MAIN STREET,Fishers Island,NY,11772
HARBOR CRAB COMPANY RESTA,116 DIVISION STREET,Fishers Island,NY,11772
HOLY ANGELS REGIONAL SCHOOL,1 DIVISION STREET,Fishers Island,NY,11772
HOPTRON BREWTIQUE,22 W. MAIN STREET,Fishers Island,NY,11772
HOSHI HIBACHI & SUSHI,35 W. MAIN STREET,Fishers Island,NY,11772
HOT BAGELS PLUS,57 S. OCEAN AVENUE,Fishers Island,NY,11772
HOW MAY KITCHEN,743 MONTAUK HIGHWAY,Fishers Island,NY,11772
HOW WOK KITCHEN,"580 OLD MEDFORD AVENUE, #15",Fishers Island,NY,11772
HOWARDS CAFE,404 W. SUNRISE HIGHWAY,Fishers Island,NY,11772
ILOPANGO RESTAURANT,1160 MONTAUK HIGHWAY,Fishers Island,NY,11772
ITS A DELI,98 TRACTION BLVD.,Fishers Island,NY,11772
J & L NEW LIFE,19 SOUTH OCEAN AVENUE,Fishers Island,NY,11772
J&D CATERERS,585 MEDFORD AVE-UNIT 19,Fishers Island,NY,11772
JALAPENO RESTAURANT,224 E. MAIN STREET,Fishers Island,NY,11772
JILLYS,713 ROUTE 112,Fishers Island,NY,11772
JIMMYS,350-5 EAST MAIN ST,Fishers Island,NY,11772
JOHNS COUNTRY STORE,479 S. OCEAN AVENUE,Fishers Island,NY,11772
KAPPLERS,80 DIVISION STREET,Fishers Island,NY,11772
KFC,533 MEDFORD AVENUE,Fishers Island,NY,11772
KILWINS CHOCOLATES & ICE CREAM,74 E. MAIN STREET,Fishers Island,NY,11772
KOW LOONG II,499-76 SUNRISE HIGHWAY,Fishers Island,NY,11772
LA CONFIANZA DELI,175 SOUTH OCEAN AVENUE,Fishers Island,NY,11772
LA ISLA GROCERY,128 E. MAIN STREET,Fishers Island,NY,11772
LA POBLANITA DELI,705 ROUTE 112,Fishers Island,NY,11772
LAS BRISAS DELI,215A E. MAIN STREET,Fishers Island,NY,11772
LOMBARDIS ON THE BAY,600 S OCEAN AVENUE,Fishers Island,NY,11772
LOS ANDES 112 RESTAURANT,275 E. MAIN STREET,Fishers Island,NY,11772
LUCHESES PIZZERIA,8 WEST 1ST STREET,Fishers Island,NY,11772
MAIN STREET ITALIAN BISTRO,30 E. MAIN STREET,Fishers Island,NY,11772
MCDONALDS,769 MONTAUK HIGHWAY,Fishers Island,NY,11772
MCDONALDS,499-85 SUNRISE HIGHWAY,Fishers Island,NY,11772
MEDFORD ELEMENTARY SCHOOL,MEDFORD AVE,Fishers Island,NY,11772
MEDFORD PITA HOUSE,680 ROUTE 112,Fishers Island,NY,11772
MEXICAN GRILL 2000,703 ROUTE 112,Fishers Island,NY,11772
MI TIERRITA RESTAURANT,340 E. MAIN STREET,Fishers Island,NY,11772
MIAS RIVER AVENUE DELI,140 RIVER AVENUE,Fishers Island,NY,11772
MOES SOUTHWEST GRILL,499-56 SUNRISE HIGHWAY,Fishers Island,NY,11772
MY HERO,25 ROUTE 101,Fishers Island,NY,11772
NATURAL BODY,100 WEST MAIN STREET,Fishers Island,NY,11772
NEW CHINA KING,171 MEDFORD AVENUE,Fishers Island,NY,11772
NEW CURRY KABOB HOUSE,585 ROUTE 112,Fishers Island,NY,11772
NEW HAPPY KING KITCHEN,225 EAST MAIN STREET,Fishers Island,NY,11772
NINOS PIZZA,580 OLD MEDFORD AVENUE,Fishers Island,NY,11772
NONNAS PIZZA,499-27 W. SUNRISE HIGHWAY,Fishers Island,NY,11772
NOODLES AND COMPANY,367B SUNRISE HIGHWAY,Fishers Island,NY,11772
NRGIZE LIFESTYLE@ L.A. FITNESS,5 GATEWAY BLVD.,Fishers Island,NY,11772
ON THE WATERFRONT,82 BRIGHTWOOD STREET,Fishers Island,NY,11772
PAINT THE TOWN STUDIO,73 NORTH OCEAN AVENUE,Fishers Island,NY,11772
PANDA HOUSE,350-06 EAST MAIN STREET,Fishers Island,NY,11772
PANERA BREAD,367A SUNRISE HIGHWAY,Fishers Island,NY,11772
PATCH.THEATRE FOR PERFORM.ARTS,71 EAST MAIN STREET,Fishers Island,NY,11772
PATCHOGUE BAGEL DELI,350 EAST MAIN STREET,Fishers Island,NY,11772
PATCHOGUE ELKS #1323	,14 OAK STREET,Fishers Island,NY,11772
PATCHOGUE NEIGHBORS INN,510 NARAGANSETT AVENUE,Fishers Island,NY,11772
PATCHOGUE NEIGHBORS INN/ST. P,31 RIDER AVENUE,Fishers Island,NY,11772
PEPES ROYAL PIZZERIA,711 MEDFORD AVE,Fishers Island,NY,11772
PERA BELL FOOD BAR,69 EAST MAIN STREET,Fishers Island,NY,11772
PETERS LUNCHEONETTE,409 EAST MAIN STREET,Fishers Island,NY,11772
PIZZA HUT,"500 MEDFORD AVENUE, UNIT #7",Fishers Island,NY,11772
PIZZA SHOPPE,678 SOUTH COUNTRY RD,Fishers Island,NY,11772
POLLO SABROSON,350-12 EAST MAIN STREET,Fishers Island,NY,11772
POPEYES LOUISIANA KITCHEN,508 E. MAIN STREET,Fishers Island,NY,11772
PUBLIC HOUSE 49,49 EAST MAIN STREET,Fishers Island,NY,11772
QUEEN CITY CUPCAKES,62 W. MAIN STREET,Fishers Island,NY,11772
R & G SWAN BAKERY,15 SOUTH COUNTRY RD,Fishers Island,NY,11772
RALPHS ITALIAN ICES,124 EAST MAIN STREET-REAR,Fishers Island,NY,11772
REESES 1900,70 N. OCEAN AVENUE,Fishers Island,NY,11772
RISTEGIOS,641 MEDFORD AVE,Fishers Island,NY,11772
RIVER ELEMENTARY SCHOOL,RIVER AVE,Fishers Island,NY,11772
ROAST COFFEE & TEA TRADING CO.,41 E. MAIN STREET,Fishers Island,NY,11772
ROCCOS PIZZA-PASTA,253 ROUTE 112,Fishers Island,NY,11772
RUDIS,"554 RTE. 112, STE. E & F",Fishers Island,NY,11772
SAGE @ ST. JOSEPHS COLLEGE,155 W. ROE BOULEVARD,Fishers Island,NY,11772
SAJUMA BAR,290 EAST MAIN STREET,Fishers Island,NY,11772
SANDALS CAFE @ BRIARCLIFF COLL,225 WEST MAIN STREET,Fishers Island,NY,11772
SAXTON MIDDLE SCHOOL,121 SAXTON STREET,Fishers Island,NY,11772
SCILIA DORO FAMILY ,655-5 MONTAUK HWY,Fishers Island,NY,11772
SERIOUSLY SPOILED,240 EAST MAIN STREET,Fishers Island,NY,11772
SHANG HAI GARDEN,655-31 MONTAUK HIGHWAY,Fishers Island,NY,11772
SIN FRONTERA,1407 MONTAUK HIGHWAY,Fishers Island,NY,11772
SOMEPLACE ELSE CAFE,"620 WAVERLY AVENUE, STE. A & B",Fishers Island,NY,11772
SOUTH OCEAN GRILL,567 SOUTH OCEAN AVENUE,Fishers Island,NY,11772
SOUTH OCEAN MIDDLE SCHOOL,225 SOUTH OCEAN AVENUE,Fishers Island,NY,11772
STARBUCKS COFFEE,371 SUNRISE HIGHWAY,Fishers Island,NY,11772
SUBWAY,755 MONTAUK HIGHWAY,Fishers Island,NY,11772
SUBWAY,402 MEDFORD AVENUE,Fishers Island,NY,11772
SUBWAY,416 W. SUNRISE HIGHWAY,Fishers Island,NY,11772
SUMON SUSHI HIBACHI,760 MONTAUK HIGHWAY,Fishers Island,NY,11772
SUNRISE MINGS HOUSE,398 WEST SUNRISE HIGHWAY,Fishers Island,NY,11772
SUNSET HARBOUR,90 COLONIAL DRIVE,Fishers Island,NY,11772
SWAN DELI,15 SOUTH COUNTRY RAOD,Fishers Island,NY,11772
SWEET N SAVORY,394 W. SUNRISE HIGHWAY,Fishers Island,NY,11772
T.J.S HERO SHOP II,508 EAST MAIN STREET,Fishers Island,NY,11772
TACO BELL #20863,174 MEDFORD AVENUE,Fishers Island,NY,11772
TAP ROOM,114 W. MAIN STREET,Fishers Island,NY,11772
THAT MEETBALL PLACE,52-54 W. MAIN STREET,Fishers Island,NY,11772
THE GARAGE OF PATCHOGUE,8 MAPLE AVENUE,Fishers Island,NY,11772
THE OAR STEAK & SEAFOOD GRILL,264 WEST AVE,Fishers Island,NY,11772
THE OFF KEY TIKI,31 BAKER PLACE,Fishers Island,NY,11772
THE PATCHOGUE NEIGHBORS INN,95 EAST MAIN STREET,Fishers Island,NY,11772
THE PATCHOGUE NEIGHBORS INN,179 EAST MAIN STREET,Fishers Island,NY,11772
THE PEPPERONI GRILL,485C WAVERLY AVENUE,Fishers Island,NY,11772
TINAS ITALIAN ICES,410 W. MAIN STREET,Fishers Island,NY,11772
TROPICAL SMOOTHIE CAFE,499-83 SUNRISE HIGHWAY,Fishers Island,NY,11772
TWO MORROWS PUB,300 E. MAIN STREET,Fishers Island,NY,11772
VENDING @ LOWES,825 MONTAUK HIGHWAY,Fishers Island,NY,11772
VENUE BAR,466 E. MAIN STREET,Fishers Island,NY,11772
VERN W. CRITZ SCHOOL,185 DUNTON AVENUE,Fishers Island,NY,11772
VFW POST #2913,32 EDWARDS STREET,Fishers Island,NY,11772
VILLA PIZZARE,406 WEST SUNRISE HIGHWAY,Fishers Island,NY,11772
VILLAGE IDIOT PUB,8 EAST MAIN STREET,Fishers Island,NY,11772
VIP,620 WAVERLY AVENUE,Fishers Island,NY,11772
WENDYS,460 SUNRISE HIGHWAY,Fishers Island,NY,11772
WEST LAKE INN,322 W. MAIN STREET,Fishers Island,NY,11772
ZHENGS GARDEN,585-3 ROUTE 112,Fishers Island,NY,11772
EAST MORICHES ELEMENTARY SCHOO,523 MONTAUK HIGHWAY,Fire Island Pines,NY,11940
EAST MORICHES MIDDLE SCHOOL,9 ADELAIDE AVENUE,Fire Island Pines,NY,11940
EL RODEO,130H MONTAUK HIGHWAY,Fire Island Pines,NY,11940
MORICHES BAY DELI,490 MONTAUK HIGHWAY,Fire Island Pines,NY,11940
THE WATERS EDGE RESTAURANT,215 ATLANTIC AVENUE,Fire Island Pines,NY,11940
TONYS SUSHI II,466 MAIN STREET,Fire Island Pines,NY,11940
AKI JAPANESE CUISINE,2074 JERICHO TURNPIKE,Elwood,NY,11731
AMORE PIZZA,2 HEWITT SQUARE,Elwood,NY,11731
ANDIAMO OF EAST NORTHPORT,400 LARKFIELD ROAD,Elwood,NY,11731
ANNAS PIZZERIA,216 LAUREL ROAD,Elwood,NY,11731
ATHENS SQUARE CAFE,517 LARKFIELD ROAD,Elwood,NY,11731
BAGEL BOSS EAST NORTHPORT,1941 JERICHO TURNPIKE,Elwood,NY,11731
BAGEL PORT INC.,290 LARKFIELD ROAD,Elwood,NY,11731
BAJA GRILL E. NORTHPORT,1920 JERICHO TURNPIKE,Elwood,NY,11731
BARNES & NOBLE #2327,4000 EAST JERICHO TURNPIKE,Elwood,NY,11731
BELLROSE ELEMENTARY SCHOO,253 BELLEROSE AVENUE,Elwood,NY,11731
CARVEL #2321,1918 EAST JERICHO TURNPIKE,Elwood,NY,11731
CARVEL #4054,508A LARKFIELD ROAD,Elwood,NY,11731
CHANGING TIMES ALE HOUSE,526 B LARKFIELD ROAD,Elwood,NY,11731
CHEFS OF NEW YORK,508 LARKFIELD ROAD,Elwood,NY,11731
CHILIS GRILL & BAR,4000 JERICHO TPKE,Elwood,NY,11731
COOKIES BY DESIGN #159,1969 JERICHO TPKE,Elwood,NY,11731
DELI BUTTON,12 LAUREL ROAD,Elwood,NY,11731
DELI LA UNION,246B LARKFIELD ROAD,Elwood,NY,11731
DICKINSON AVENUE ELEMENTA,120 DICKINSON AVENUE,Elwood,NY,11731
DOMINOS PZZA,517-C LARKFIELD ROAD,Elwood,NY,11731
DUNKIN DONUTS,1946 JERICHO TURNPIKE,Elwood,NY,11731
DUNKIN DONUTS/BASKIN ROBBINS,314 LARKFIELD ROAD,Elwood,NY,11731
E. NORTHPORT LIBRARY CAFE,185 LARKFIELD ROAD,Elwood,NY,11731
EAST NORTHPORT JR. HIGH S,1075 FIFTH AVENUE,Elwood,NY,11731
EL RANCHITO,66 LARKFIELD ROAD,Elwood,NY,11731
ELWOOD CINEMAS,1950 JERICHO TURNPIKE,Elwood,NY,11731
ELWOOD JR. HIGH SCHOOL,478 ELWOOD ROAD,Elwood,NY,11731
EVERBEST BAKERY & PASTRY SHOPP,396 LARKFIELD ROAD,Elwood,NY,11731
FIFTH AVENUE ELEMENTARY,1157 FIFTH AVENUE,Elwood,NY,11731
FILETTOS PIZZERIA & REST,297 CLAY PITTS ROAD,Elwood,NY,11731
FINNIANS PUB,1972 JERICHO TURNPIKE,Elwood,NY,11731
FIRESIDE,4097 E. JERICHO TPKE.,Elwood,NY,11731
FIRST CLASS BAGELS,1922 JERICHO TURNPIKE,Elwood,NY,11731
HARLEY AVENUE ELEMENTARY,30 HARLEY AVENUE,Elwood,NY,11731
HUMMEL BAKERY,572 LARKFIELD ROAD,Elwood,NY,11731
IN BOSTON CHICKEN,36 LAUREL ROAD,Elwood,NY,11731
JAKES WAYBACK BURGERS,1964 JERICHO TURNPIKE,Elwood,NY,11731
JOANNAS SEASONAL KITCHEN,902 3RD STREET,Elwood,NY,11731
JOHN GLENN HIGH SCHOOL,478 ELWOOD ROAD,Elwood,NY,11731
KL DELICATESSEN,5 HEWITT SQUARE,Elwood,NY,11731
KNIGHTS OF COLUMBUS,9A HEWITT SQUARE,Elwood,NY,11731
LA VILLINI,286-288 LARKFIELD ROAD,Elwood,NY,11731
LARKFIELD LANES,332 LARKFIELD ROAD,Elwood,NY,11731
LARKFIELD MANOR,507 LARKFIELD ROAD,Elwood,NY,11731
LARKFIELD PLAZA DELI,570 LARKFIELD RD,Elwood,NY,11731
LONG ISLAND BAGEL CAFE,351 LARKFIELD ROAD,Elwood,NY,11731
MARIOS PIZZERIA,311A LARKFIELD ROAD,Elwood,NY,11731
MASCALI,277A LARKFIELD ROAD,Elwood,NY,11731
MC DONALDS E.NORTHPORT,1999 JERICHO TURNPIKE,Elwood,NY,11731
MEZZA LUNA PIZZA,566 LARKFIELD ROAD,Elwood,NY,11731
MIO SUSHI AND STEAKHOUSE,1932 JERICHO TURNPIKE,Elwood,NY,11731
MOZZARELLAS PIZZA,1937 E. JERICHO TURNPIKE,Elwood,NY,11731
NEW JADE RESTAURANT,17-18 HEWITT SQUARE,Elwood,NY,11731
NEW THAI GREENLEAF RESTAURANT,1969 JERICHO TURNPIKE,Elwood,NY,11731
NI GREAT WALL KITCHEN,574A LARKFIELD ROAD,Elwood,NY,11731
OASIS CAFE @ GOLDS GYM,1 LARKFIELD ROAD,Elwood,NY,11731
PANERA BREAD,4097 JERICHO TURNPIKE,Elwood,NY,11731
PRECIOUS CHINESE CUISINE,"504 LARKFIELD ROAD, STE. 68",Elwood,NY,11731
PULASKI ROAD ELEMENTARY S,623 NINTH AVENUE,Elwood,NY,11731
RALPHS FAMOUS ITALIAN ICES,346 LARKFIELD ROAD,Elwood,NY,11731
RED GINGER ASIAN DINER,353A LARKFIELD ROAD,Elwood,NY,11731
SMOKABURGERS,380A LARKFIELD ROAD,Elwood,NY,11731
STARBUCKS COFFEE #10045,3011 JERICHO TURNPIKE,Elwood,NY,11731
STARBUCKS COFFEE #10329,506 LARKFIELD ROAD,Elwood,NY,11731
STUFF A BAGEL,682 LARKFIELD ROAD,Elwood,NY,11731
SUBWAY,402 LARKFIELD ROAD,Elwood,NY,11731
SUBWAY #35701,220 LAUREL ROAD,Elwood,NY,11731
SUN SONG,192B LAUREL ROAD,Elwood,NY,11731
TACO BELL #28508,3048 JERICHO TURNPIKE,Elwood,NY,11731
TASTE OF CHINA,246 LARKFIELD ROAD,Elwood,NY,11731
TCBY,1941 E. JERICHO TURNPIKE,Elwood,NY,11731
THE CROOKED RAIL,61 LARKFIELD ROAD,Elwood,NY,11731
THE CROSSROADS CAFE,26 LAUREL ROAD,Elwood,NY,11731
THE DUBLIN JACK,426 LARKFIELD ROAD,Elwood,NY,11731
THE LARK,93 LARKFIELD ROAD,Elwood,NY,11731
THE LAUREL BAR,8 LAUREL ROAD,Elwood,NY,11731
THE SALVATION ARMY,319 CLAY PITTS RD.,Elwood,NY,11731
THREE AMIGOS MEXICAN GRIL,508B LARKFIELD ROAD,Elwood,NY,11731
TOKYO,192 LAUREL ROAD - UNIT A,Elwood,NY,11731
TROPICAL SMOOTHIE CAFE,532 LARKFIELD ROAD,Elwood,NY,11731
VERNON VALLEY DELI & MARKET,143 VERNON VALLEY ROAD,Elwood,NY,11731
WENDYS RESTAURANT,280 LARKFIELD ROAD,Elwood,NY,11731
WILD GINGER,3018 JERICHO TURNPIKE,Elwood,NY,11731
YOKOHAMA ASIAN RESTAURANT,3082 E. JERICHO TURNPIKE,Elwood,NY,11731
YU WAH,291 A CLAY PITTS ROAD,Elwood,NY,11731
ZAZA JAPAN,4000 JERICHO TURNPIKE,Elwood,NY,11731
BAY KITCHEN BAR,39 GANN ROAD,Huntington,NY,11937
BLUE PARROT,33 A MAIN STREET,Huntington,NY,11937
BOSTWICKS CHOWDER HOUSE,277 PANTIGO ROAD,Huntington,NY,11937
BOSTWICKS CLAMBAKES & CATERING,283 PANTIGO ROAD,Huntington,NY,11937
BUCKSKILL TENNIS CLUB,178 BUCKSKILL ROAD,Huntington,NY,11937
C/O THE MAIDSTONE,207 MAIN STREET,Huntington,NY,11937
CAFE MAX,85 MONTAUK HIGHWAY,Huntington,NY,11937
CALVOS DELI,"460 PANTIGO ROAD, SUITE 3",Huntington,NY,11937
CAMP BLUEBAY GIRL SCOUTS ,103 FLAGGY HOLE ROAD,Huntington,NY,11937
CHENS GARDEN,478 MONTAUK HIGHWAY,Huntington,NY,11937
CHINA TOWN RESTAURANT,66 NEWTOWN LANE,Huntington,NY,11937
CHOWDER BOWL,104 OCEAN AVENUE,Huntington,NY,11937
CITTA NUOVA,29 NEWTOWN LANE,Huntington,NY,11937
DAMARKS DELI,331 THREE MILE HARBOR RD.,Huntington,NY,11937
DREESENS CATERING,15 LUMBER LANE,Huntington,NY,11937
EAST HAMPTON CINEMA,30 MAIN STREET,Huntington,NY,11937
EAST HAMPTON GOLF CLUB,281 ABRAHAMS PATH,Huntington,NY,11937
EAST HAMPTON GRILL,99 NORTH MAIN STREET,Huntington,NY,11937
EAST HAMPTON HIGH SCHOOL,2 LONG LANE,Huntington,NY,11937
EAST HAMPTON MEALS ON WHEELS,15 LUMBER LANE,Huntington,NY,11937
EAST HAMPTON MIDDLE SCHL,76 NEW TOWN LANE,Huntington,NY,11937
EAST HAMPTON POINT,295 THREE MILE HARBOR ROAD,Huntington,NY,11937
EAST HAMPTON SENIOR NUTRITION,128 SPRINGS FIREPLACE ROAD,Huntington,NY,11937
EAST HAMPTON TENNIS CLUB,178 MONTAUK HIGHWAY,Huntington,NY,11937
FIERROS PIZZA,104 PARK PLACE,Huntington,NY,11937
FRESH FLAVORS,15 MONTAUK HIGHWAY,Huntington,NY,11937
FRESNO,8 FRESNO PLACE,Huntington,NY,11937
GOLDBERG FAMOUS BAGEL OF E. H.,100 PANTIGO ROAD,Huntington,NY,11937
GOLDEN PEAR -EAST HAMPTON,34 NEWTOWN LANE,Huntington,NY,11937
GUILD HALL,158 MAIN STREET,Huntington,NY,11937
HAMPTON SEAFOOD COMPANY,17 RACE LANE,Huntington,NY,11937
HARBOR BISTRO,313 THREE MILE HARBOR ROA,Huntington,NY,11937
HARBOR GRILL,367 THREE MILE HARBOR ROAD,Huntington,NY,11937
HIGHWAY DINER & BAR,290 MONTAUK HIGHWAY,Huntington,NY,11937
JOHN MARSHALL ELEMENTARY,3 GINGERBREAD LANE,Huntington,NY,11937
JOHN PAPAS CAFE,18 PARK PLACE,Huntington,NY,11937
KAELINS CONCESSION,CEDAR POINT PARK,Huntington,NY,11937
LUIGIS ITALIAN SPECIALTIE,199 PANTIGO ROAD,Huntington,NY,11937
MAIDSTONE CLUB,50 OLD BEACH LANE,Huntington,NY,11937
MAIDSTONE CLUB SNACK BAR,29 MAIDSTONE LANE,Huntington,NY,11937
MARYS MARVELOUS,107 NEWTOWN LANE,Huntington,NY,11937
MICHAELS MAIDSTONE BAR & REST,28 MAIDSTONE PARK ROAD,Huntington,NY,11937
MOBYS,341 PANTIGO ROAD,Huntington,NY,11937
MOMI RAMEN,221 PANTIGO ROAD,Huntington,NY,11937
NEWTOWN SCOOP DU JOUR,33 NEWTOWN LANE,Huntington,NY,11937
NICK & TONIS RESTAURANT,136 NORTH MAIN STREET,Huntington,NY,11937
PALM AT THE HUNTTING INN,94 MAIN STREET,Huntington,NY,11937
PHILIPPE CHOW & THE CLUB @ PHI,44 THREE MILE HARBOR ROAD,Huntington,NY,11937
RACE LANE,31 RACE LANE,Huntington,NY,11937
ROSS SCHOOL,18 GOODFRIEND DRIVE,Huntington,NY,11937
ROSS TENNIS FIELD HOUSE,18 GOODFRIEND DRIVE,Huntington,NY,11937
ROWDY HALL,10 MAIN STREET,Huntington,NY,11937
SAMS RESTAURANT,36 NEWTOWN LANE,Huntington,NY,11937
SERAFINA EAST HAMPTON,104 NORTH MAIN STREET,Huntington,NY,11937
SMOKIN WOLF,199 PANTIGO ROAD,Huntington,NY,11937
SPRINGS GENERAL STORE,29 OLD STONE HIGHWAY,Huntington,NY,11937
SPRINGS PIZZA,841 SPRINGS-FIREPLACE ROAD,Huntington,NY,11937
SPRINGS SCHOOL,48 SCHOOL STREET,Huntington,NY,11937
STARBUCKS COFFEE,39 MAIN STREET,Huntington,NY,11937
THE 1770 HOUSE,143 MAIN STREET,Huntington,NY,11937
THE HEDGES INN,74 JAMES LANE,Huntington,NY,11937
THE SEA BEAN NATURAL FOODS @ W,15 FORT POND BOULEVARD,Huntington,NY,11937
WOLFIES TAVERN,15 FORT POND BOULEVARD,Huntington,NY,11937
ZOK KON,47 MONTAUK HIGHWAY,Huntington,NY,11937
ADVENTURELAND,2245 ROUTE 110,East Patchogue,NY,11735
AFC SUSHI @ FARMINGDALE STATE,2350 BROADHOLLOW ROAD,East Patchogue,NY,11735
ANSWER VENDING @ HOME DEPOT,202 AIRPORT PLAZA,East Patchogue,NY,11735
ANSWER VENDING @ LOWES,90 PRICE PARKWAY,East Patchogue,NY,11735
ANSWER VENDING @ UPS FARMINGDALE,75 SMITH STREET,East Patchogue,NY,11735
APPLEBEES,200 AIRPORT PLAZA,East Patchogue,NY,11735
BAGELSTACKS BAGEL & DELI,"1111 ROUTE 110, UNIT 116",East Patchogue,NY,11735
BEIJING RESTAURANT COMPANY,"1017 ROUTE 109, STORE 12",East Patchogue,NY,11735
BELLAGIO PIZZARIA,211 AIRPORT PLAZA,East Patchogue,NY,11735
BJ HEROES,1005 FULTON STREET,East Patchogue,NY,11735
BLACK FOREST BREW HAUS,2015 NEW HIGHWAY,East Patchogue,NY,11735
BLIMPIE,52D WILLOW PARK CENTER,East Patchogue,NY,11735
BOBS DISCOUNT FURNITURE,1999 BROADHOLLOW ROAD,East Patchogue,NY,11735
BOCCONCINI PIZZA & DELI,1965-4 NEW HIGHWAY,East Patchogue,NY,11735
BOOKS AND BEANS,"2350 BROADHOLLOW RD, GREENLEY",East Patchogue,NY,11735
BOULEVARD DELI,35 ALLEN BLVD.,East Patchogue,NY,11735
BOUNCE U OF FARMINGDALE,101 CAROLYN BLVD.,East Patchogue,NY,11735
BOUNCERS AND SLYDOS,1835 NEW HIGHWAY,East Patchogue,NY,11735
BUFFALO WILD WINGS,1080 BROADHOLLOW ROAD,East Patchogue,NY,11735
BURGER KING,1915 BROADHOLLOW ROAD,East Patchogue,NY,11735
BURGER KING,96 ROUTE 110,East Patchogue,NY,11735
CAFE ROYALE,103 ROUTE 109,East Patchogue,NY,11735
CHANGING TIMES,1247 MELVILLE ROAD,East Patchogue,NY,11735
CHEEBURGER CHEEBURGER,228 AIRPORT PLAZA BLVD.,East Patchogue,NY,11735
CHILIS GRILL & BAR,770 RTE. 110,East Patchogue,NY,11735
CHINA GRAND BUFFET REST.,201 AIRPORT PLAZA BLVD.,East Patchogue,NY,11735
CHIPOTLE MEXICAN GRILL,901 BROADHOLLOW ROAD-RTE.110,East Patchogue,NY,11735
COLONIAL SPRNGS.G.C.REST.,ONE LONG ISLAND AVENUE,East Patchogue,NY,11735
CONKLIN EXPRESS,902 CONKLIN STREET,East Patchogue,NY,11735
COUNTY-WIDE CONCESSIONS,137 ALLEN BOULEVARD,East Patchogue,NY,11735
